,id,time,title,content,info,available
107,220,2018-03-30,《逃生三部曲》欧版 英文版,链接: https://pan.baidu.com/s/1Z3gC26dIx1OB35fbG_CPuA  密码: mjmy英文名称：Outlast Trinity游戏语言：英文开发厂商：Red Barrels发行厂商：Warner Bros. Interactive Entertainment发售日期：2017-04-25这部实体版合集将会包含《逃生》、《逃生 告密者》和《逃生2》三部作品。《逃生》是在2013年发售的作品，而严格来说，《逃生 告密者》只是《逃生》的一款DLC，因此把这,动作类,True
108,219,2018-03-29,《罗宾逊 旅途 VR》 英文版,链接: https://pan.baidu.com/s/1x4TPHgR5p_OO9X7nJ6cc5w  密码: nygr《罗宾逊：旅途》是一款可以满足我们童年幻想的游戏。玩家在游戏中扮演了一位由于飞船失事坠落到一颗远古星球上的“罗宾逊”，与自己捡到的小恐龙一起踏上旅程，并在艰苦的环境中生存下来。   来源：http://bbs.duowan.com/thread-46236996-1-1.html,动作类,True
109,218,2018-03-29,《ABZU》欧版 中文版,链接: https://pan.baidu.com/s/1zGNnd5m4ZwcG3_yYqYUZYw  密码: pi8p英文名称：ABZU / ABZÛ游戏语言：欧洲语言开发厂商：Giant Squid发行厂商：505 Games发售日期：2017-01-27在《ABZU》中，玩家扮演一位对于自己一无所知的潜水员，你将在海底自由徜徉，游戏也包含剧情模式，无人机将为你指明大海的不同区域，随着你的探索，你会了解到你的身世，以及为什么你在海里，当然水下也有不少危险，比如来自大白鲨的追击。游,动作类,True
110,217,2018-03-29,《风之旅人》国行 中文版,"链接: https://pan.baidu.com/s/1N1-LiUL-u4y1SeQL6hfveA  密码: wpt7英文名称：Journey / Kaze no Tabibito游戏原名：風ノ旅ビト游戏语言：中文(非国行)开发厂商：旅途,旅,旅程发行厂商：SCE""快来进入《风之旅人》的游戏世界吧，这款第三方游戏来自大受赞誉的独立制作公司thatgamecompany，并由SCEA Santa Monica Studio为您呈现。PS4版《风之旅人》将以1080P/60帧",动作类,True
111,216,2018-03-29,《出击飞龙》美版,链接: https://pan.baidu.com/s/1pzxcyVyOT0_eWOY1sEk3Cw  密码: j75i英文名称：Strider / Strider Hiryu游戏原名：ストライダー飛竜游戏语言：英文开发厂商：Double Helix Games发行厂商：Capcom在SDCC 2013上，Capcom宣布经典街机游戏Strider的高清新作将于2014年初上市。游戏就简单叫做《出击飞龙》（Strider），由Double Helix开发，登陆平台PS4、Xbox O,动作类,True
112,214,2018-03-28,《生存档案 另一片天空》 美版 日英文版,链接: https://pan.baidu.com/s/1pMaSkxZNGvxG0K0dUkdvzQ  密码: r2fc3月29日修复压缩包。英文名称：Exist Archive - The Other Side of the Sky游戏语言：英文开发厂商：Tri-Ace发行厂商：Aksys Games发售日期：2016-10-18        本作以现代东京和异星普罗托雷库萨为舞台。成为寄宿着邪神之魂的不死之身的包括主人公在内的12位年轻人,角色扮演,True
113,213,2018-03-28,《阿斯塔布里德》美版 日英文版,链接: https://pan.baidu.com/s/1tk122w7S22MMeeK2pXfteQ  密码: ffg7英文名称：Astebreed游戏语言：英文开发厂商：Edelweiss发行厂商：Limited Run Games发售日期：2017-03-31        射击游戏《阿斯塔布里德》可以让玩家使用3种不同武器攻略游戏，而且还有加入配音，充满戏剧性的故事；以及会不断变化纵向、横向、第一人称等卷动方向的关卡设计。来源：http:,射击类,True
114,212,2018-03-28,《神界 原罪 加强版》英文版,链接: https://pan.baidu.com/s/1cgkVP6qtr_fxvneobsad9A  密码: tjir解压密码：Alvin: 游戏已测试，放心玩英文名称：Divinity - Original Sin Enhanced Edition游戏原名：ディヴィニティ オリジナル・シン エンハンスド・エディション游戏语言：英文开发厂商：Larian Studios发行厂商：Maximum Games发售日期：2015-10-27次世代版将会是最初的游戏「全面改造」后的作品。而,角色扮演,True
115,211,2018-03-28,《桑塔 半精灵英雄》英文版,"链接: https://pan.baidu.com/s/1szlpiSgNUQtgZ4p_ylG1mw  密码: r9xh英文名称：Shantae - Half-Genie Hero游戏语言：欧洲语言开发厂商：WayForward发行厂商：WayForward2D传统横版ACT类众筹游戏《桑塔 半精灵英雄》由负责《Mighty No.9》实际开发的Into Creates制作、预计将会登陆多个平台、画面在前作《桑塔与海盗的诅咒》的基础上又有很大提升,女主角桑塔依然拥有多种变身能力来应对",动作类,True
116,210,2018-03-28,《百战天虫 W.M.D》英文版,链接: https://pan.baidu.com/s/1Dy6tdZN9G8b_MkDknPUjHQ  密码: ggw9来源：http://bbs.duowan.com/thread-46234455-1-1.html,其他类型,True
117,209,2018-03-28,《海之号角 神秘海怪》简体中文版,链接: https://pan.baidu.com/s/1EPYNL3mW-GHWxPtzIgb4yw  密码: uemp英文名称：Oceanhorn - Monster of Uncharted Seas游戏语言：英文开发厂商：Cornfox & Bros.发行厂商：Cornfox & Bros.发售日期：2016-09-07本作是PC原版的完全重制，画面和技术上都经过全面革新，增加稳定性和高清画面表现力。多边形数量增加了4倍，材质清晰度也更高，增强物体细节和光影效果,动作类,True
118,208,2018-03-28,《轩辕剑外传 穹之扉》港版 繁体中文版,链接: https://pan.baidu.com/s/1mU6y3W8e2bcGZjJU7SWlLw  密码: 6z32解压密码：Alvin: 游戏已测试，放心玩英文名称：XuanYuan Sword - Gate of the Sky游戏语言：中文(非国行)开发厂商：大宇资讯发行厂商：搜狐畅游发售日期：2017-03-23主机版本方面除了对画面进行优化外，还调整部分系统内容、重制 UI 与操作、并会对剧情与文字的表现做相应的改动，让游戏更加的适用于主机的演绎与操作，让用户在不同的平,角色扮演,True
119,207,2018-03-27,《噗哟噗哟俄罗斯方块》欧版 英文,链接: https://pan.baidu.com/s/1N2GBABeS78q08LbuSdJ1wQ密码: pb54来源：http://bbs.duowan.com/thread-46232034-1-1.html,其他类型,True
120,206,2018-03-26,《恶灵进化》港版 中文版,最近在看PSV游戏，搞错了，哈哈……链接: https://pan.baidu.com/s/1D4uK0eM_K-FCeBnrPK4EeQ  密码: fzm6英文名称：Evolve游戏语言：中文(非国行)开发厂商：Turtle Rock Studios发行厂商：2K发售日期：2015-02-10游戏类型：射击类来源：http://bbs.duowan.com/thread-46231981-1-1.html,射击类,True
121,203,2018-03-24,《黑暗之魂3 年度版》港版 中文版,链接：https://pan.baidu.com/s/1OYRdfcVJa39FIFljWnZKyQ  密码：647w解压密码:年度版假的吧来源：http://bbs.duowan.com/thread-46229245-1-1.html,动作类,True
122,202,2018-03-23,[原创]《幽浮2》（Xcom 2）国行 简体中文版,链接：https://pan.baidu.com/s/1nUN4K1zDdC47fFpu1Q8dJA  密码：zg6q解压密码：www.ksohu.com转载请注明来源，谢谢。回合制射击，我也不感冒……Sfv校验用SFVNinja.exe，托放进去点all。压缩包带恢复记录，坏包可尝试修复。《幽浮2》是由Firaxis Games制作、2K Games发行的策略回合制单机游戏，游戏使用虚幻引擎4打造，画面精美，是《幽浮》系列的第二部作品。游戏中你将扮演成为人类指挥官，指挥手下士兵与外星,射击类,True
123,201,2018-03-23,《变形金刚 毁灭 / 变形金刚 破坏战士》中文版,链接: https://pan.baidu.com/s/1DwxE6BEeRYRLPrjig-G1Ng  密码: iefr英文名称：Transformers - Devastation游戏语言：国行开发厂商：PlatinumGames发行厂商：上海东方明珠索乐文化发展有限公司发售日期：2016-03-03游戏类型：动作类在《变形金刚 毁灭》中，玩家需要对抗威震天以及狂派发起的战争，游戏拥有相当快速的战斗系统，这意味着你可以瞬间完成机器人到汽车形态的转变，并能进行快速反击、连击等动作，通,动作类,True
124,200,2018-03-23,《 罪恶装备 未知次元 征兆》中文版,链接: https://pan.baidu.com/s/12BN3g1FTLFW3I0Bvh6cpWw  密码: tz9n英文名称：GUILTY GEAR Xrd -SIGN-游戏语言：国行开发厂商：Arc System Works发行厂商：SCE发售日期：2015-04-16游戏类型：格斗类《罪恶装备 未知次元 征兆》是以深具个性的角色与世界观、深奥的格斗系统和浓厚的摇滚风格深深掳获众多玩家之心的对战格斗游戏『GUILTY GEAR』系列最新作。除了保持系列作的手感之外，还引进了新的,格斗类,True
125,199,2018-03-23,《铁拳7》中文版,链接: https://pan.baidu.com/s/1GCrZlv7atk1L2U8G-syC6Q  密码: dbw1解压密码：扫二维码加入游戏免费共享交流群billy5208英文名称：Tekken 7游戏原名：鉄拳7游戏语言：中文(非国行)开发厂商：BNEI发行厂商：BNEI发售日期：2017-06-01来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=4622244,格斗类,True
126,198,2018-03-23,《高达 VERSUS》中文版,链接: https://pan.baidu.com/s/1bSwkFxk738OBYowLatKwnQ  密码: ecad解压密码：中华皂神分享英文名称：GUNDAM VERSUS游戏原名：GUNDAM VERSUS游戏语言：中文(非国行)开发厂商：BNEI发行厂商：BNEI发售日期：2017-07-06来源：http://bbs.duowan.com/thread-46227152-1-1.html,格斗类,True
127,197,2018-03-23,《噬神者 复活》 港版 中文版,链接: https://pan.baidu.com/s/1UDrlIcuMKvDbP0oRCQzgYQ 密码: g15w英文名称：God Eater Resurrection游戏原名：ゴッドイーター リザレクション游戏语言：中文(非国行)开发厂商：BNEI发行厂商：BNEI发售日期：2015-12-24来源：http://bbs.duowan.com/thread-46226170-1-1.html,动作类,True
128,196,2018-03-22,《无双全明星》港版 中文版,链接：https://pan.baidu.com/s/1LZpNSPRdLODGry4le7J_Ww  密码：EA1Y解压密码：中华神皂分享英文名称：Musou Stars / Warriors All-Stars游戏原名：無双☆スターズ游戏语言：中文(非国行)开发厂商：Omega Force发行厂商：Koei Tecmo发售日期：2017-03-30来源：http://bbs.duowan.com/thread-46226896-1-1.html,动作类,True
129,195,2018-03-22,《FIFA 17》、《FIFA 16》港版 中文版,FIFA17链接：https://pan.baidu.com/s/10IK6VSp3S_4ABMNZiL9F8A  密码：bp4y来源：http://bbs.duowan.com/thread-46226702-1-1.html FIFA16链接: https://pan.baidu.com/s/1owvEaZpJ3IZ9_JEYSNXiVw  密码: g4u7解压密码：多玩论坛遗忘的泪1制作上传来自：http://bbs.duowan.com/forum.php?mod=v,体育竞速,True
130,194,2018-03-22,《三国志13》中文版,https://pan.baidu.com/s/1LR8TtHbwl4ViDctCzmd2SA  密码：v7ka解压密码：健力士1991解压用好压试试。英文名称：San Goku Shi 13 / Romance of the Three Kingdoms XIII游戏原名：三國志13游戏语言：国行开发厂商：Koei Tecmo发行厂商：上海东方明珠索乐文化发展有限公司发售日期：2016-12-09来源：http://bbs.duowan.com/thread-46226742-1-1,其他类型,True
131,193,2018-03-22,《废土2 导演剪辑版》 英文版,链接: https://pan.baidu.com/s/1TAkQFlhlgSJ82WPZXKu0Hg 密码: ffwm解压密码: 游戏已测试，放心玩英文名称：Wasteland 2 - Director's Cut游戏原名：ウェイストランド 2 ディレクターズカット游戏语言：英文开发厂商：InXile Entertainment发行厂商：Deep Silver发售日期：2015-10-13来自：http://bbs.duowan.com/forum.php?mod=viewthread,角色扮演,True
132,192,2018-03-22,《荒神 Aragami》英文版,链接: https://pan.baidu.com/s/1UcSp1Iaqtm7MSjnpTEZl-g 密码: krhu解压密码：游戏已测试，放心玩英文名称：Aragami游戏语言：欧洲语言开发厂商：Lince Works发行厂商：Merge Games发售日期：2016-10-07玩家将操控一位可掌控暗影能力的刺客，游戏中还包括神秘少女由美子的超自然技能，玩家通过对抗光明军团可探寻主角与由美子的秘密。游戏包括多样化的战斗路线和战斗方式，打造专属游戏挑战。来源：http://bbs.duowan,动作类,True
133,191,2018-03-22,《战国无双4-II》港版中文版,链接: https://pan.baidu.com/s/1kaJ06Ba_pIZUa9P3dMfvqA 密码: e6ab解压密码：中华神皂分享英文名称：Samurai Warriors 4-II / Sengoku Musou 4-II游戏原名：戦国無双4-II游戏语言：中文(非国行)开发厂商：Omega Force发行厂商：Koei Tecmo发售日期：2015-06-25《战国无双4-2》继承了前作的世界观、背景设定。时值日本大名割据的战国时代，各路武士为了家族的未来，率领麾下的部队同日本各,动作类,True
134,190,2018-03-21,《火影忍者 究极风暴4 慕留人传》中文版,链接: https://pan.baidu.com/s/1UQB_rS1Dqw-XwJ9mNjlhwQ 密码: 1my2解压密码：扫描二维码加入游戏免费共享交流群billy5208来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46221199,格斗类,True
135,189,2018-03-21,《幽灵行动 荒野（火线猎杀 野境）》港版 中文版,链接: https://pan.baidu.com/s/1n7VaemnlTihHhlLNQZ1oxA 密码: 4nss解压密码：多玩fkess《火线猎杀：野境（Tom Clancy’s Ghost Recon: Wildlands）》是育碧旗下热门系列作品“火线猎杀”的最新版，游戏又名《幽灵行动：荒野》。这一次玩家又接到了棘手的任务了，作为小队队长的你，必须指挥自己的小队秘密执行任务，打破贩毒集团与政府之间的肮脏交易，在这背后究竟又是谁在指使着这一切，一起进入游戏探寻真相吧！来自：http:/,射击类,True
136,188,2018-03-21,《火影忍者终极风暴三部曲》中文版,链接: https://pan.baidu.com/s/1nzP0ygl3cRRgxmk6oDMuLw 密码: patm解压密码：多玩中华神皂分享感谢提醒，1、2为日文，3为中文。英文名称：Naruto Shippuden - Narutimate Storm Trilogy / Naruto Shippuden - Ultimate Ninja Storm Legacy游戏原名：NARUTO－ナルト－ 疾風伝 ナルティメットストームトリロジー游戏语言：英文开发厂商：Cyber Connect2,格斗类,True
137,187,2018-03-21,《最终幻想12 黄道纪元》中文版,链接: https://pan.baidu.com/s/1vc_jJw60lLiSN_4ySo62WQ 密码: 3i1a解压密码：扫描二维码加入游戏内测群billy5208英文名称：Final Fantasy XII - The Zodiac Age游戏原名：ファイナルファンタジーXII ザ ゾディアック エイジ游戏语言：中文(非国行)开发厂商：Square Enix发行厂商：Square Enix发售日期：2017-07-13本作是PS2平台上《最终幻想12 黄道十二职业》的高清化版本，《最终,角色扮演,True
138,186,2018-03-20,《蝙蝠侠 阿甘VR》美版 英文版,https://pan.baidu.com/s/1rmkU7uJpyiHOY-yTeT0SmQ密码：6ptn|大小：                请您放心下载。                      英文名称：Batman - Arkham VR         游戏语言：英文         开发厂商：Rocksteady Studios         发行厂商：Warner Bros. Interactive Entertainment         发售日期：2016-10-11         《蝙蝠侠 阿甘VR》是由此游戏开发商Rocksteady和华纳兄弟及DC漫画合力打造的，将于今年10月13日首发登录PSVR，由PSVR独占。游戏中，玩家将扮演蝙蝠侠与往日宿敌小丑一决高下，通过布鲁斯韦恩和蝙蝠侠探索哥谭全新阿卡姆秘密，采用装备帮助蝙蝠侠的众多同盟角色。           来源：http://bbs.duowan.com/thread-46222609-1-1.html  󰄼 赞 4 赏󰄯 分享,动作类,True
139,185,2018-03-20,《直到黎明 血腥突袭 VR》港版 中文版,https://pan.baidu.com/s/1gcRe4RMfXqqUvfHNAm05PA密码：v4kd|大小：                请您放心下载。                      解压密码：多玩论坛遗忘的泪1制作上传         英文名称：Until Dawn - Rush of Blood         游戏语言：中文(非国行)         开发厂商：SuperMassive Games         发行厂商：SIE         发售日期：2016-10-13         《直到黎明 血腥突袭》将对应PS4的虚拟现实系统PS VR，本作是以《直到黎明》的世界观设定为基础的大型电玩风格射击游戏。游戏中玩家将搭上骇人的疯狂云霄飞车，透过身历其境的虚拟实境，以有别於传统电视萤幕的高度沉浸视点，进入众多熟悉的黑木森林场景，面对迎面而来的恐怖威胁！            来源：http://bbs.duowan.com/thread-46222375-1-1.html  󰄼 赞 0 赏󰄯 分享,射击类,True
140,184,2018-03-19,《我的世界 故事模式》欧版 简体中文版,链接:https://pan.baidu.com/s/1EHdbqODXbtB7WXngaYA20A 密码:ieah解压密码：www.ksohu.com未测试，请勿转载，待反馈后再转载，内附SFV校验。玩家扮演 Jesse 在 Overworld 世界展开冒险。Jesse 和小伙伴们在 EnderCon 发现了一个妄想毁灭像素世界的巨大阴谋，而能够解决事情的关键就是贯穿游戏剧情的秩序来源 - 秩序之石。为了确保 Minecraft 的像素世界能够和谐安定，他们踏上冒险旅程。游戏有四种职业：战士、,动作类,True
141,183,2018-03-19,[原创]《血源诅咒 老猎人》、《辐射4》最新补丁下载（未测试）,请备份存档后安装，我没有测试……测试了的请反馈下，谢谢。转载请注明来源，谢谢。辐射4 1.10补丁：辐射4 本体：http://www.ksohu.com/?id=1121.10补丁：链接：https://pan.baidu.com/s/18Ci2TTRnQnW1kSgnTm9Zbg  密码：hr5b血源诅咒 老猎人：老猎人本体：http://www.ksohu.com/?id=421.09补丁：链接：https://pan.baidu.com/s/1Ih6YuIkHdvuIV0T3Z,其他类型,True
142,182,2018-03-18,《夏日课堂》港版 繁体中文版（4.55）,4.55限定，4.05请使用HEN+VR模式。链接: https://pan.baidu.com/s/11OresNqGH2sGh1pahdTevw 密码: 7ubu解压密码：多玩紫子子十大分享《夏日课堂》是一款由BNEI旗下的《铁拳》制作团队Tekken Team负责开发的模拟游戏。玩家可以在游戏中体验在炎炎夏日中作为私人教师的快乐，该作画面出众，可谓虚拟女友良心之作。本作对应PS4专属的虚拟现实（VR）系统PS VR，使用PS VR强大的3D化景观和全方位代入感，实现了广大宅男可望而不可及的,其他类型,True
143,181,2018-03-17,《PS VR世界》港版 繁体中文版,链接：https://pan.baidu.com/s/1iRXFs9T5I126d-9NljvSWg 密码：e4r5解压密码：多玩论坛遗忘的泪1制作上传《PSVR世界》收录5款PS VR专用游戏，包括，360度黑帮火拼刺激枪战的《伦敦劫案（The London Heist）》，深入海底世界面对鲨鱼侵袭的《深海惊魂（Into The Deep）》，穿梭车阵的刺激旱地雪橇体验《旱地雪橇VR（VR Luge）》，以生死为赌注的科幻球赛《险中球生（Danger Ball）》，扮演外星寻宝猎人驾驶机器人战,动作类,True
144,180,2018-03-16,《菲斯 FEZ》繁体中文版,https://pan.baidu.com/s/1JElE87Bx0eYwinip908XyA密码：dbmi|大小：214M                请您放心下载。                      游戏版本：v1.02    解压密码：www.ksohu.com         由Polytron Corp.开发的，曾获得GDC 2012（游戏开发者大会）最佳独立游戏奖项的《Fez》是一款极具创意的利用视角的转换来改变关卡舞台，结合2D和3D的关卡的平台动作游戏全面展现游戏清新画面、复古音效背后创意玩法所能能给玩家带来的无限乐趣。     󰄼 赞 6 赏󰄯 分享,角色扮演,True
145,179,2018-03-16,《极品飞车18 宿敌》美版,https://pan.baidu.com/s/1AeQQMKKhJOOt0JfS4JOMYg密码：78cj|大小：                请您放心下载。                       《极品飞车18 宿敌》由寒霜3引擎打造，将于11月19日登陆PS3、XBOX360、PC平台，随后登陆PS4和XBOX ONE平台。EA保证，该作将为玩家带来“在绝对开放的环境下的车手和警察之间强度极高、刺激肾上腺素终极车战”。            来自：http://bbs.duowan.com/thread-46217594-1-1.html  󰄼 赞 0 赏󰄯 分享,体育竞速,True
146,178,2018-03-16,《国土防线 革命》英文版（文件可能有问题，勿下）,https://pan.baidu.com/s/1g4JEDFcAnELVhRmYycMFiA密码：rtys|大小：                请您放心下载。                      21文件可能有问题！！暂停下载         解压密码：不要问我密码，我也不知道密码，我就是为了卖点金币，要不没钱买其他资源了         《国土防线 革命》是《国土防线》的续作游戏将会有一些“全新的特性”，而且将目光的焦点转换到了新的角色和新的设定上。续作甚至不会采用同样的角色。游戏的故事发生朝鲜大军攻占美国4年后(《国土防线》的故事情节)，几个全新的游戏角色将为被战火吞没的费城街道上位自由而奋战。通过在开放世界中雇佣反抗军战士，使用游击战术，玩家将可以出其不意的打击占领军，并在对抗中渐渐居于上风。玩家可以靠自己单独来完成，也可以通过多人合作模式和其他玩家一起来走向成功之路。           来自：http://bbs.duowan.com/thread-46216952-1-1.html  󰄼 赞 2 赏󰄯 分享,射击类,True
147,176,2018-03-16,《瓦尔哈拉山 最终版》欧版 中文版,https://pan.baidu.com/s/1SHDZZZMfFQhs1R4eMq_9Tw密码：8t78|大小：请您放心下载。解压密码：www.ksohu.com文本包含简体和繁体中文。游戏类型为策略类。《瓦尔哈拉山》是以北欧神话为基础的城市建设模拟游戏，该作的灵感来自于《工人物语2》，由Thomas Houser率领团队采用虚幻4引擎开发，主要描述的是维京人在恶劣的山区环境中企图打造地球上的瓦尔哈拉。在北欧神话中，瓦尔哈拉即是天堂。而创意总监Thomas Houser以擅长构建经济系统和细腻的动画性而闻名。󰄼 赞 2 赏󰄯 分享,其他类型,True
148,175,2018-03-16,《少女射击 双剪刀 Gal*Gun Double Peace》 美版,https://pan.baidu.com/s/1c5SLY9pMjSdFoNPcDdRmMA密码：bwzw|大小：                请您放心下载。                 解压密码：www.ksohu.com   游戏文本含英文和日文。福利游戏，要什么中文^^，和谐和谐xxx。        SFV校验方法：.sfv 拖放到SFVNinja.exe，点all。         本作以前作故事1年舞的世界为舞台。除了有新女角及新1年级生登场外，还有多位2、3年级的新女老师登场，妹子总势达70以上!!在本作中，眼力也有了进一步的加强！居然可以进行透视!!使用新要素“透视镜”不仅可以看到藏在铜像、墙壁等障碍物后面的妹子，还可以看穿衣服。同时，长按射击键还可发动强力的“蓄力射击”。              󰄼 赞 3 赏󰄯 分享,射击类,True
149,174,2018-03-16,《WWE美国职业摔角联盟2K17》美版（已修正链接）,https://pan.baidu.com/s/1eBXOQriTEgPPy60pbbeBxA?密码：45xj|大小：                请您放心下载。                      密码：duowan.com         链接: https://pan.baidu.com/s/1eBXOQriTEgPPy60pbbeBxA 密码: 45xj         链接乌龙了。。。。。。。         《WWE 2K17》前来继承与卫冕旗舰级WWE电玩游戏系列冠军宝座，带来了撼人的画面、超写实的游戏内容以及最庞大的WWE与NXT高人气超级巨星和传奇巨星阵容。传奇WCW和WWE巨星Bill Goldberg在《WWE 2K17》登场，并向竞争对手使出「Spear and Jackhammer」绝招！ 他于1997年到1998年在WCW缔造了空前的173-0连胜纪录，带给粉丝们超大震撼，并创造了著名标语：「谁是下一个？」Goldberg收集了许多WCW和WWE的冠军头衔，包括WCW世界重量级冠军、WWE世界重量级冠军、WCW美国重量级冠军，以及和WWE名人堂巨星Bret Hart一起拿下的WCW世界双打队伍冠军。 他在WWE竞技场最后一次露面，是12多年前在WrestleMania XX对抗Brock Lesnar的那场比赛。            来自：http://bbs.duowan.com/thread-46217130-1-1.html  󰄼 赞 1 赏󰄯 分享,体育竞速,True
150,173,2018-03-15,《僵尸军团三部曲》英文版,https://pan.baidu.com/s/15Ox7RAPFpo4TuJ0C4Mz4ZQ密码：bjpb|大小：                请您放心下载。                      链接: https://pan.baidu.com/s/15Ox7RAPFpo4TuJ0C4Mz4ZQ 密码: bjpb         解压密码：买资源把金币花光了，我也要卖资源把金币赚回来         该作将通过数字发行，包含前两代，第三款新作，以及全新Horde模式。《僵尸军团》为《狙击精英》系列分支作，包含杀戮摄像机特点，第三部主要内容为对抗僵尸化元首率领的军团。            来自：http://bbs.duowan.com/thread-46216486-1-1.html  󰄼 赞 2 赏󰄯 分享,射击类,True
151,172,2018-03-15,《尘埃拉力赛》欧版 英文版,https://pan.baidu.com/s/1Gp2vfY_Ih5Hv_j3mxEEwQQ密码：9gss|大小：                请您放心下载。                      最近DUMP的游戏很少，发点英文的。         游戏收录超过40辆赛车，并包含6大拉力赛事，70个赛道，从瑞典到派克峰。更新了Racenet联盟支持。《尘埃拉力赛》中使用全新的物理引擎来模拟真实的赛车环境，这将令游戏充满挑战。本次玩家们将体验无比真实的拉力赛。在比赛中损坏的部件需要在中进行修理，不过一旦玩家在比赛开始就把车搞坏的话则会在很长一段时间内承担很大的负担。     󰄼 赞 1 赏󰄯 分享,体育竞速,True
152,170,2018-03-14,《Inside》繁体中文版,https://pan.baidu.com/s/1lmSwbEPzD-T9gCh7dB_OHg密码：ftf7|大小：                请您放心下载。                      《地狱边境》制作组公开了一款新作《Inside》，这款作品的风格和《地狱边境》极为相似，画面依然是走的黑暗味道，就连游戏的进行方式都看着非常相似，不过其画面明显立体感更强一点。         孤身一人并遭到追击，一个男孩发现自己深深陷入了一个黑暗计划。            来自：http://bbs.duowan.com/thread-46214497-1-1.html  󰄼 赞 8 赏󰄯 分享,动作类,True
153,169,2018-03-14,《闪乱神乐 沙滩戏水》港版 中文版,链接: https://pan.baidu.com/s/1PApiBgh0wWkPxTLCm30HZQ 密码: eagt解压密码：此游戏仅限内部交流谢绝转发到任何地方我就喜欢用7Z我就喜欢设密码怎么了billy5208“桃子沙滩戏水”是忍者世界自古以来就存在的谜之水枪大会，也是本作的主线剧情所在，本作将由全新的《闪乱神乐》故事，游戏中，双方将使用水枪进行爽快的组队战斗，不问善忍或恶忍的立场问题、禁止使用忍者的特殊能力，以大会规定的水枪来一决胜负。武器包括了双手枪、加特林重机枪、狙击步枪等各种形态,射击类,True
154,168,2018-03-14,《真三国无双 英杰传》中文版,https://pan.baidu.com/s/1q7YrMML7Pz6lKxuJisB1GA密码：stiq|大小：                请您放心下载。                      解压密码：无法解压的吐槽的太多了本来不想发的这个答应群里的朋友的怕无法解压的同学还是别下载了billy5208         游戏类型：策略类         本作由Omega Force开发，总制作人为铃木亮浩，制作人为宫内淳。主角是赵云，与友人雷斌一同前往祠堂的时候发现了在冰柱中沉睡的神秘少女黎霞。系统为走格子的SRPG，因为是无双所以是以武将为一个战斗单元，并且有大量的杂兵。本作是因为希望挑战新的领域，从去年就开始开发，做出了这个和动作游戏完全不同的SRPG。因为做成了SRPG所以需要的计算量也大大减少，可以有更多的士兵数量来表现出动作游戏所特有的充满魄力的战斗演出。本作在三国演义的基础上增加了幻想要素，并且为了避免变成言情故事而加入了赵云的发小雷斌，而黎霞是从别的世界来的角色，对这个世界一无所知。因为赵云是主角，所以主要登场的武将以蜀国武将为中心。但毕竟还是三国无双，所以希望能加入晋的武将，但不可能全员。登场武将之间会有特别的对话事件，并且能够成为同伴。系统还是非常正统的SRPG，有世界地图和战斗区域，并且也是回合制的游戏。每个角色的朝向和控制领域也是游戏要素之一；根据武器的不同，攻击范围也不同，行动是COST消耗制，有时可以得到EX技能。本作的人物培养是技能季度，可以让人物培养具有多样性。作为Omega Force第一个SRPG，将在游戏中进行各种各样的挑战。            来自：http://bbs.duowan.com/thread-46214272-1-1.html  󰄼 赞 4 赏󰄯 分享,其他类型,True
