,id,time,title,content,info,available
155,167,2018-03-14,《剑风传奇无双》港版 繁体中文版,https://pan.baidu.com/s/1X4NmLPJ52qmouVbitjsaiw密码：a2ke|大小：                请您放心下载。                      4.55适用，4.05请使用HEN+VR安装和打开。        解压密码：中华神皂分享         从1989年开始连载至今的长篇黑暗幻想系漫画《剑风传奇》，已被TV动画化过的此大作终于和光荣的《无双》系列达成联动！号称史上最凶无双的《剑风传奇无双》将登陆PS3、PS4、PSV！游戏本作中将采用△键来还原原作的大多数战斗动作演出，而格斯的“大炮”会随着故事的推进而解锁。游戏中还能够穿着“狂战士甲胄”进行战斗，穿上后角色的动作也会发生变化，还有和大型BOSS战斗的场面。本作故事方面收录从最初的“黑色剑士篇”、“黄金时代篇”、“断罪篇”、“千年帝国之鹰篇”、以及最新的“幻造世界篇”，游戏中还将加入在2012年推出的剧场版的全映像。目前已确认的参战角色为格斯、格里菲斯、史尔基，战斗场景包括剑之丘、佐德之间、魔女之馆、巴兹索城。            来自：http://bbs.duowan.com/thread-46214334-1-1.html  󰄼 赞 8 赏󰄯 分享,动作类,True
156,166,2018-03-13,《鬼泣 终极版》英文版,https://pan.baidu.com/s/1SSUhcndKgKXqe-grJB6jtg密码：bsdm|大小：                请您放心下载。                      密码：to王MM         Devil May Cry: Definitive Edition 制品版 (日英文版)         在这个广受好评的动作游戏中，Definitive Edition会提升到1080p 60fps 的画面水平，并包括新的特色及所有原本的下载内容。与多达八个独特武器组成型格组合。在传奇性重生的Devil May Cry系列本作中与Dante及Vergil 横越Limbo的邪恶世界。            来自：http://bbs.duowan.com/thread-46190269-1-1.html  󰄼 赞 0 赏󰄯 分享,动作类,True
157,165,2018-03-13,《东京幻想乡eX+》中文版,https://pan.baidu.com/s/1sWV2QFoBfUxfeRiqOL-Www密码：awkf|大小：                请您放心下载。                      4.05未测试。解压密码：多玩中华神皂分享         《东京幻想乡eX+》在原作的基础上追加本篇之后的故事内容，同时还会有新的可用角色加入，另外还有全新的カラミティ最高难度可供玩家选择。而要素方面也会加入新的限时战以及BOSS连战的内容。《东京幻想乡》是以“东京”为舞台的现代剧，玩家将会在东京郊外的多摩地区以架空的都市“社宫市”展开剧情。游戏分为现代部分和异界部分，现代部分中玩家将可以在学园和商店等设施之间进行探索从而发展事件推进剧情。            来自：http://bbs.duowan.com/thread-46212771-1-1.html  󰄼 赞 1 赏󰄯 分享,角色扮演,True
158,164,2018-03-12,《最终幻想15》国行 简体中文版（4.05/4.55）,https://pan.baidu.com/s/1LhLuUhcxdYR8elq1-2QmPw密码：8t93|大小：请您放心下载。适用4.55破解，注意。来自http://bbs.duowan.com/forum.php?mod=viewthread&tid=46212728&mobile=2󰄼 赞 7 赏󰄯 分享,角色扮演,True
159,163,2018-03-12,《异化 Alienation》中文版,https://pan.baidu.com/s/1POcV00DGU3ATNoviLP9RNQ密码：t7eb|大小：                请您放心下载。                      在本作中玩家将可以体验到类似于科幻版的《暗黑破坏神》，在执行任务击败各种变异生物的同时会收集到各种随机数值的装备，同时三种职业也有着自己的天赋技能可以让玩家进行配搭。            来自：http://bbs.duowan.com/thread-46211294-1-1.html  󰄼 赞 4 赏󰄯 分享,射击类,True
160,162,2018-03-12,《绝地潜兵 HELLDIVERS》中文版,https://pan.baidu.com/s/1Z0kbf8hD89BTKfPWtrkuXg密码：psry|大小：                请您放心下载。                      绝地潜兵是一款由Magicka制作团队开发，使用操作杆操作游玩的合作式射击游戏。极具挑战性且耐玩度高。玩家将扮演精英部队“绝地潜兵”的一员，与其他玩家并肩作战。投身银河之战中保护超级地球，打倒敌人。            来自：http://bbs.duowan.com/thread-46211298-1-1.html     󰄼 赞 0 赏󰄯 分享,射击类,True
161,161,2018-03-12,《实况足球2017》中文版（无水印）,https://pan.baidu.com/s/1MspbhrpIf3d9Avf9CRsZmQ密码：tx56|大小：15.8G请您放心下载。无水印版为无左下角二维码。来自：http://bbs.duowan.com/thread-46209204-1-1.html󰄼 赞 1 赏󰄯 分享,体育竞速,True
162,160,2018-03-12,《重装机兵雷诺斯 Assault Suit Leynos》美版 英文版,https://pan.baidu.com/s/13AGleAZi7c4xaXLnXXnXNg密码：devx|大小：请您放心下载。《重装机兵雷诺斯》是最早于1990年出现在MD主机上的一款机器人动作射击游戏，它在当时受到了广大玩家的追棒。2015年，在保留充满戏剧性的故事情景及紧密的游戏性的同时，面向PS4进行了高清重制。来自：http://bbs.duowan.com/thread-46210812-1-1.html󰄼 赞 0 赏󰄯 分享,射击类,True
163,159,2018-03-12,《秋叶原之旅2》港版 繁体中文版,https://pan.baidu.com/s/10YxMeJgc-NqEuDh0u6nOrw密码：8ex1|大小：请您放心下载。PS4版本可玩性提升，整体画面质量提高，另外读盘时间缩短，在街上行走的NPC的人数增加，使其更接近现实中的秋叶原。“视觉编辑器”解禁，利用“视觉编辑器”功能，做出属于自己的风景。将秋叶原的街道使用电脑空间展现出夏天傍晚一样的气氛，来体会别开生面的秋叶原。收费&免费DLC + CLEAR特典全部保留，收费配信中的女主角们的泳装套装，PS4版会从最初收录，另外收费&免费的DLC几乎全部都有。解禁后“チビキャラ模式”，在PS4版中可以一开始就使用。PS4的实况功能全部利用！拥有让观众也能享乐的要素，在玩家危机的时候观众可以选择“帮助”，游戏中出现拥有超级强大的装备包裹妹妹，同时收看者选择“panty JUMP”的话，在街上落下的“胖次”将会飞起来，类似这样的傻瓜要素也一并存在，使收看者一起享受游戏。来自：http://bbs.duowan.com/thread-46211323-1-1.html󰄼 赞 1 赏󰄯 分享,动作类,True
164,158,2018-03-11,《乐克乐克 重制版》中文版,https://pan.baidu.com/s/1LoJNJt8vvrrT8N6tSv9TTg密码：afzc|大小：                请您放心下载。                      和平的乐克乐克世界受到了讨人厌的毛杂大军的侵袭！这些邪恶的外太空生物要来夺取乐克乐克土地上绽放的花朵、活泼的生物和祥和的景致。你必须指引乐克乐克穿越超过40道的斜坡、跷跷板和迷宫般的通道。乐克乐克具有变换形状融入周遭环境的不可思议的力量，你只需要让这些圆滚滚的快乐生物们倾斜、滚动、弹跳至安全的地方就可以了。           来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46210474 󰄼 赞 1 赏󰄯 分享,其他类型,True
165,157,2018-03-11,《战国无双 真田丸》港版 繁体中文版,https://pan.baidu.com/s/1SAZ5FoZaImVPTVJHFUfsdA密码：7hb7|大小：                请您放心下载。                      解压密码：多玩中华神皂分享        本作以真田家为中心，描写在战国时代真田幸村长达48年的人生。其中包括真田幸村的少年期、青年期、壮年期，带有外貌上的变化(幼年期CV斉藤佑圭、壮年期CV草尾毅）。使用曾在大河剧《真田丸》中使用过的《信长之野望 创造》3D地图的逆向输入数据，并将在战况说明时登场。            来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46210448 󰄼 赞 4 赏󰄯 分享,动作类,True
166,156,2018-03-10,《无夜国度（无夜之国）》港版 繁体中文版,https://pan.baidu.com/s/1BIv6cS81aavU3nuFE2Aa8w密码：36j6|大小：                请您放心下载。                      解压密码：中华神皂         本作是由《零》系列制作人菊池启介与GUST联手带来全新RPG作品，有着特色的“从魔”系统。玩家在战斗中将会边指挥“从魔”边利用“魔剑”进行战斗，而麾下的“从魔”是可以通过契约逐渐增多的。阿娜丝拥有着能与邪妖签订契约的特殊能力，与其签下契约的邪妖被称为“从魔”，暂时可以知道的是召唤“从魔”将需要一种“凭依”道具，“从魔”也将分为攻击型和支援型两种类型，战斗中一次性最多可以召唤4个“从魔”，根据所携带的“从魔”组合不同，阿娜丝的战斗方式也会有相应的变化哦！            来自：http://bbs.duowan.com/thread-46209150-1-1.html  󰄼 赞 4 赏󰄯 分享,角色扮演,True
167,155,2018-03-10,《街霸5》中文版,https://pan.baidu.com/s/1fiye9LjT9uePZXHlL1bMhQ密码：8429|大小：                请您放心下载。                      链接:https://pan.baidu.com/s/1fiye9LjT9uePZXHlL1bMhQ 密码:8429         感谢提醒，下面全部复制为密码→密码：没有密码         《街头霸王5》预定2016年登陆PC和PS4平台，繁体中文版已经确认将同步推出。5代中取代了前作“拯救打击”系统的是被称为V系统，超必杀和EX技也因此而融为一体，借助V系统，每名角色都拥有自己独特的玩法，例如隆可以做到类似3代中的Block。       来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46208773 󰄼 赞 3 赏󰄯 分享,格斗类,True
168,153,2018-03-09,《这是警察 This Is the Police》欧版 繁体中文版,4.55适用。      https://pan.baidu.com/s/1y5uybltJyYEFx4CCTN6Erw密码：29j7|大小：1.2G                请您放心下载。                      《这是警察》是一款集合策略/冒险元素的警察管理类游戏，你的目标很明确，在杰克退休之前的180天内获得50万。游戏采用独特的画风来讲述混沌之城中的黑暗故事，而作为警长你需要随着事件推进不断地做出选择。            来自：http://bbs.duowan.com/thread-46208332-1-1.html     󰄼 赞 0 赏󰄯 分享,其他类型,True
169,152,2018-03-09,《拳皇 14》英文版,https://pan.baidu.com/s/1fPyqT7HVwLhR3ZddXihngQ密码：m8rr|大小：14.8G                请您放心下载。                      《拳皇14》是系列的最新作品，也是游戏首次登陆PS4主机的作品，采用全3D的画面来为大家展现经典而熟悉的格斗游戏玩法。本次《拳皇14》讲述的是全新的故事篇章，预定收录新老角色超过50名，而且将延续传统的3对3组队对战，加入时下标准的网络联机功能。系统方面将会导入全新能够代入连招的「巅峰取消」、发动后能够施展EX必杀技的「新MAX模式」，还有让神兽也能够轻松连招的RUSH操作要素。另外游戏还准备了故事模式、训练模式、任务模式以及鉴赏的内容，让玩家能够全方位的体验格斗魅力。            来自：http://bbs.duowan.com/thread-46153647-1-1.html     󰄼 赞 0 赏󰄯 分享,格斗类,True
170,151,2018-03-09,《生化危机4 高清重制版》英文版,https://pan.baidu.com/s/1ZbEuBSm-JmK6qHys5nZF3Q密码：watv|大小：                请您放心下载。                      《生化危机4》故事发生在2004年，即“生化危机2”六年后，由于各新闻媒体争相报道Umbrella公司在拉昆市的地下研究所，制作的T病毒早前泄漏导致陷入生化的危机。连串的负面新闻导致公司股票价格笔直暴跌。美国联邦政府在各国政府的压力下暂停Umbrella公司的业务，其后公司便宣告破产，所有地下研究中断，T病毒的传播得以停止。            来自：http://bbs.duowan.com/thread-46147859-1-1.html  󰄼 赞 3 赏󰄯 分享,射击类,True
171,150,2018-03-09,《使命召唤11：高级战争》英文版,https://pan.baidu.com/s/1KMW4mRb29W_NsUyPe1d7dQ密码：a12j|大小：请您放心下载。我很少放英文资源，忘大家见谅，如果有好的游戏，可以留言推荐给我。《使命召唤11》的剧情主要围绕以“凯文史派西”为首的佣兵集团对抗美国，甚至对抗全世界为主题展开，玩家扮演的就是这个佣兵集团中的一个精英，当然本着“美国必胜”的精神出发，我们相信这个剧情最终一定会被逆转，玩家们终归还是要为了捍卫正义而战斗到底。来自：http://bbs.duowan.com/thread-46189701-1-1.html󰄼 赞 2 赏󰄯 分享,射击类,True
172,148,2018-03-08,《舞力全开 Just dance 2016》英文版,https://pan.baidu.com/s/1dDzcaM 密码:v2bjpart9用winrar修复下。然后改成part9的原名字。解压密码见txt，全复制。看到有人问，先贴上来吧，之前多玩有人发，忘了来源，，怎么办，，先感谢下，，,其他类型,True
173,147,2018-03-08,《霜雪 RIME》英文版,https://pan.baidu.com/s/1s_hvz6gJ33Zjzx-gmVCKrw密码：nu7h|大小：                请您放心下载。                      《霜雪》是一款冒险解谜游戏，玩家在游戏中将化身为落难的少年，因为遭遇暴风雨，漂流到一个神秘的孤岛。过程中，玩家要靠着机智解开重重难题。            来自：http://bbs.duowan.com/thread-46206986-1-1.html    󰄼 赞 0 赏󰄯 分享,动作类,True
174,146,2018-03-08,《真人快打XL》英语版（修复链接）,https://pan.baidu.com/s/1hEE-Bw95IH9aHSTHbuWiTg密码：bdxf|大小：                请您放心下载。                      畅销的格斗游戏作品。游戏收录了系列前作各个时期作品中的角色和场景，允许玩家自定义连续技，组队战中还有特殊的连续技。此外角色还有“X光”技能，命中对手后能看到其身体内部的伤害状况，比如肝脏破裂，神经错乱、肌肉骨折等。            来自：http://bbs.duowan.com/thread-46207215-1-1.html 󰄼 赞 4 赏󰄯 分享,格斗类,True
175,145,2018-03-08,《最后的修补匠：彩色之城》英文版,https://pan.baidu.com/s/1uoAqExKKVt13BVe57CUbOQ密码：uxd8|大小：                请您放心下载。                            来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46207156  󰄼 赞 0 赏󰄯 分享,动作类,True
176,144,2018-03-08,《死或生沙滩排球3》 繁体中文版（增加1.16版本）,https://pan.baidu.com/s/1FzAM-18AoJlDYYLzb1j3vQ密码：tbex|大小：请您放心下载。上面为1.16版本。老版本：http://www.ksohu.com/?id=13来自：https://tieba.baidu.com/p/5583411431󰄼 赞 3 赏󰄯 分享,动作类,True
177,143,2018-03-08,《闪乱神乐 夏日对决 少女们的选择》港版 繁体中文版,https://pan.baidu.com/s/1A0goQkDkheCs5tJWeDCKyg密码：vh4f|大小：                请您放心下载。                      解压密码：深沉的肥皂            来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46206538  󰄼 赞 2 赏󰄯 分享,动作类,True
178,142,2018-03-08,《黑暗之魂2 原罪哲人》港版 繁体中文版（加入1.02版本）,https://pan.baidu.com/s/1an4EcgNcTXdifZIOrLuGnw密码：ahnr|大小：                请您放心下载。                 已通知作者争取只提出补丁，这样就不用再下1.02版本了。      来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46206324 󰄼 赞 2 赏󰄯 分享,动作类,True
179,141,2018-03-07,[原创]《乐高世界》简体中文版,链接: https://pan.baidu.com/s/13Hq96xRaBOz0FERKy-Yh3g 密码: kv3w忘了有没有密码，如果有就是：www.ksohu.com根据欧版修改为简体中文版。经过眼花缭乱的操作，解决字库问题……Hard work移植：Benladen转载请注明来源，谢谢！《乐高世界》是一款灵感来源于《我的世界》（ Minecraft ）的乐高新作，是一款自由度很高的沙盒游戏。本作主题同《我的世界》一样，玩家将在三维空间中自由地创造和破坏不同种类的方块，创造精妙绝伦的建筑,其他类型,True
180,140,2018-03-07,[原创]《超级机器人大战V》港版 繁体中文版,4.05用hen+vr破解安装可以玩。未测试。4.05版本（billy5208降级）：链接: https://pan.baidu.com/s/1dOPxxrJCooYRINurFfNQvQ 密码: s6qm4.55版本（某大神DUMP）链接: https://pan.baidu.com/s/1maP3x4esRIs3gCl_5QwlTw 密码: 74q2解压密码：www.ksohu.com附分包MD5，下载后可检验，含恢复记录。转载请注明出处，谢谢！《超级机器人大战V》对应PS4和PSV平台，预,角色扮演,True
181,139,2018-03-07,[原创]《方根书简》港版 繁体中文版,4.05用hen+vr破解安装可以玩。未测试。      https://pan.baidu.com/s/170Vn4zjk0FGyeXVcH-RSYw密码：gs2w|大小：                请您放心下载。                      解压密码：www.ksohu.com        附分包MD5，下载后可检验，含恢复记录。         MD5工具：https://pan.baidu.com/s/1uAEC7QPuwuF6lHs8G5N3xw        转载请注明出处，谢谢！         《Root Letter》作为“角川游戏推理”冒险游戏系列新作推出。女主角文野亚弥神秘杀人的惊人事件。游戏有冒险和模拟部分组成的模拟冒险游戏。本作的企画・角色设计为箕星太朗（《爱相随》画师）、剧本由藤ダリオ负责、音乐由新田高史担当。     󰄼 赞 3 赏󰄯 分享,角色扮演,True
182,138,2018-03-07,《热血无赖》港版 繁体中文版,https://pan.baidu.com/s/1CC2yLvD2XoHA1nXbcJGvEA密码：6y49|大小：                请您放心下载。                      解压密码:港版GTA吗            http://bbs.duowan.com/thread-46205739-1-1.html  󰄼 赞 2 赏󰄯 分享,角色扮演,True
183,137,2018-03-07,《雷曼 传奇》国行 简体中文版,链接: https://pan.baidu.com/s/1iclSsGSebHCWPUFvx3yAoQ 密码: brxf解压密码:雷曼是什么动物来自：http://bbs.duowan.com/thread-46205727-1-1.html,动作类,True
184,136,2018-03-07,《情热传说》港版 繁体中文版,链接: https://pan.baidu.com/s/1pH7L3KMGWRdhRdg5yZVTNQ 密码: h66w解压密码:打死我也不说http://bbs.duowan.com/thread-46205729-1-1.html,角色扮演,True
185,135,2018-03-07,《地平线 零之曙光》港版 繁体中文版（加入1.22补丁）,链接: https://pan.baidu.com/s/1DhjmjJmonoF3EmhrgH0O9Q 密码: 8qv11.22 补丁：链接: https://pan.baidu.com/s/1HSa-s_Q8ZkZ5BWxO7fD2qQ 密码: 8kwy在这个奇特的游戏世界中，各种怪物都是机械形态的，而人来的武器都是弓箭和长矛之类的原始武器，从战斗情况来看，很有点怪物猎人的感觉，游戏的光影效果异常惊艳，各种特效酷炫十足，是一款相当值得期待的作品。解压密码：希望早点全版本破解billy,动作类,True
186,134,2018-03-06,​《公理边缘（Axiom Verge）》欧版 英文版,链接：https://pan.baidu.com/s/13i7Xlhbu0lipRzk0QQCchQ 密码：yush解压密码：www.ksohu.com《公理边缘（Axiom Verge）》是一款Thomas Happ Games打造的像素风格动作独立游戏，游戏登陆了PS4/PSV/PS3/PC/XboxOne/WiiU平台，本作中玩家可选用超过20种可升级的武器，以及探索900个以上场景组成的外星世界，游戏流程也保持在8小时以上玩家可以挑战各种可怕的敌人和boss，挑战性还是不小的。,动作类,True
187,133,2018-03-06,《伊苏8 达娜的安魂曲》 港版 繁体中文版,4.55 限定链接: https://pan.baidu.com/s/1G1z4W5E2W3bAOSAg9Tg0Cw 密码: vz2y游戏简介：　　 主角亚特鲁乘着客船前往“埃雷西亚“大陆，途中遇到了谜之巨大生物袭击落入水中，醒来之后亚特鲁发现自己来到了被诅咒的岛“塞壬岛”，和亚特鲁同船的乘客们也一起漂流到了这失落的孤岛上。故事中，亚特鲁将救出他们从而建立起作为据点的“漂流村”，并为对抗名为“古代种”的怪物而使村子发展&扩大。亚特鲁可组成最多3人的队伍，在各地展开战斗,动作类,True
188,132,2018-03-06,《光明之子》中文版（国语配音）,链接: https://pan.baidu.com/s/1ACql3nF2ihxyYPTooIhrGQ 密码: xy8p解压密码：想不出密码了billy5208《光之子》是一部日式RPG，该游戏的主角是一位勇敢的精灵冒险者，名叫奥萝拉（Aurora）。她是一位奥地利公爵的女儿，而这位公爵穿越到了利莫里亚（传说中沉入印度洋海底的一块大陆）并且遇见了一团名叫Igniculus的友好的火焰。　　《光之子》和《雷曼：传奇》都是由Ubiart Framework游戏引擎打造，因此我们可以期待在打败“黑暗皇,角色扮演,True
189,131,2018-03-06,《驾驶俱乐部 VR》港版 繁体中文版,链接: https://pan.baidu.com/s/1anOpT5XNSecsw6bMFxs0LQ 密码: p6qg来自：http://bbs.duowan.com/thread-46203639-1-1.html,体育竞速,True
190,130,2018-03-05,《鬼泣4特别版》 港版 日文英文版,链接: https://pan.baidu.com/s/1l_69MRuid-8Ja2-Vxqgf0g 密码: n9r5来自：http://bbs.duowan.com/thread-46178538-1-1.html,动作类,True
191,129,2018-03-05,《仁王》中文版,链接: https://pan.baidu.com/s/1o9JM0ki 密码: xxwe密码：这个传完休息两天billy5208跳转多玩论坛下载：http://bbs.duowan.com/thread-46202853-1-1.html游戏简介：        自从2005年首度曝光以来，《仁王》终于在发表10周年之际得到了落实，本作将由PS4独占，预定2016年发售。10年前首次公布时强调本作由黑泽明遗稿改编而成，并由シブサワ・コウ提供创意，将是一款,动作类,True
192,128,2018-03-05,《古墓丽影9：最终版》美版 繁体中文版,链接: https://pan.baidu.com/s/1nwO8kQH 密码: 55xx来自：http://bbs.duowan.com/thread-46143825-1-1.html,动作类,True
193,127,2018-03-05,《生化危机 启示录 揭幕版》美版 繁体中文版,链接: https://pan.baidu.com/s/1mjJk7Cs 密码: r7pv游戏简介：        《生化危机 启示录 揭幕版》将支持高分辨率、高帧数化，并且收录各种DLC。《生化危机 启示录》原为3DS独占生化危机系列续作，后移植各大主机及PC平台。本作故事发生在《生化危机4》和《生化危机5》之间，故事设定在一艘废弃的豪华游轮。吉尔与其新搭档Parker Luciani通过最后的GPS坐标去寻找克里斯。这艘船上每个角落,射击类,True
194,126,2018-03-04,《双截龙4》英语版,链接: https://pan.baidu.com/s/1eTYVMZS 密码: qh9s《双截龙4》的故事将发生在《双截龙2》之后，8-Bit风格的画面保持了游戏的一贯风格，原汁原味的游戏画风仿佛让人回到了当年酣战FC的时光，实在是令人心潮澎湃。来自：http://bbs.duowan.com/thread-46202081-1-1.html,动作类,True
195,125,2018-03-03,《古惑狼三部曲 高清重制》英文版,链接：https://pan.baidu.com/s/1miXhyVu 密码：82g7来自：http://bbs.duowan.com/thread-46199996-1-1.html,动作类,True
196,124,2018-03-03,《看门狗》港版 繁体中文版,链接：https://pan.baidu.com/s/1slYtgZV 密码：PSK3解压密码:看门狗是什么狗来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46200987,动作类,True
197,123,2018-03-03,《新次元游戏 机甲少女海王星V2》港版 繁体中文版,链接：https://pan.baidu.com/s/1c4g1xb6 密码：7X0o解压密码:多玩遗忘的泪1制作上传来自：http://bbs.duowan.com/thread-46201046-1-1.html,角色扮演,True
198,122,2018-03-03,《最终幻想世界》港版 繁体中文版,链接：https://pan.baidu.com/s/1jJNsszs 密码：27I3解压密码：多玩遗忘的泪制作上传来自：http://bbs.duowan.com/thread-46200797-1-1.html,角色扮演,True
199,121,2018-03-03,《刺客信条 黑旗》港版 繁体中文版,链接：https://pan.baidu.com/s/1jJWLHqA 密码：u1EA解压密码：是海盗吗来自：http://bbs.duowan.com/thread-46200548-1-1.html,动作类,True
200,120,2018-03-03,《尼尔 机械纪元》中文版（已更新链接）,不能解压的，尝试用2345好压，压缩包有问题也会提示密码问题。https://pan.baidu.com/s/1kZRYF4KAUlHvcveyh_r0qQ  密码46b1解压密码：太多游戏要DUMP太累了billy5208来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46200293,动作类,True
201,119,2018-03-02,《全民高尔夫》美版 英文版,链接: https://pan.baidu.com/s/1ggn68nh 密码: 7p6u游戏简介：《大众高尔夫》系列全新作品《新大众高尔夫》，本作中，玩家可以自行创建自己的角色，聚集来自世界各地的玩家在一个开放世界中一同游玩，不仅将玩家带回系列特色的原点，还会增加各种新要素。来自：http://bbs.duowan.com/thread-46199965-1-1.html,体育竞速,True
202,118,2018-03-02,《恶灵附身》港版 繁体中文版,链接: https://pan.baidu.com/s/1pMO3YWj 密码: bp6u解压密码:滚蛋恶灵来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46199571,动作类,True
203,117,2018-03-02,《VR世界》国行 简体中文版,链接: https://pan.baidu.com/s/1kXf7hK7 密码: 2b9i密码：WOAIVR转自多玩,其他类型,True
204,116,2018-03-02,《女神异闻录5》中文版,链接: https://pan.baidu.com/s/1jJjwEW2 密码: r6qe来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid=46199505,角色扮演,True
205,115,2018-03-02,《铁拳7》美版 英语 （百度云）,4.05、4.55均可。链接: https://pan.baidu.com/s/1mjkECKK 密码: 6dx7来自：http://bbs.duowan.com/thread-46202709-1-1.html,格斗类,True
206,112,2018-03-02,《辐射4完全版》港版 繁体中文版,链接: https://pan.baidu.com/s/1qZ4jipe 密码: 92w7解压密码:希望这不会发生《辐射4》为Bethesda开发的角色扮演游戏《辐射》系列第四部作品，开发团队为《上古卷轴5》原班人马。新作游戏中将会看到的物品、游戏玩法调整，人物创意以及其他元素。在《辐射4》中或将出现合作模式。游戏设定为末日后的波士顿市，萨默维尔市、剑桥市、阿灵顿市都会出现在游戏中。来自：http://bbs.duowan.com/forum.php?mod=viewthread&tid,角色扮演,True
207,109,2018-03-01,《刺客信条 艾吉奥合集》港版 繁体中文版,链接: https://pan.baidu.com/s/1c4avD08 密码: s9en解压密码:高版本破解快点来吧这部合集将包含《刺客信条2》，《刺客信条：兄弟会》和《刺客信条：启示录》，这些都是以艾吉奥·奥迪托雷为男主的系列作品，合集还将包含这三部游戏的所有单人扩展包，不过“兄弟会”和“启示录”的多人模式并没有在内。,动作类,True
208,108,2018-03-01,《J明星胜利对决》港版 繁体中文版,链接: https://pan.baidu.com/s/1nxkSBRN 密码: g6sw密码：Q群332060745请使用最新版Winrar解压（5.50）游戏简介：《J明星胜利对决+》为《J明星胜利对决》的欧美版作品，相对原版会增加一个街机模式，预定2015年登陆PSV、PS3和PS4。来自：http://bbs.duowan.com/thread-46193743-1-1.html,格斗类,True
209,107,2018-03-01,《刀剑神域 虚空幻界》中文版 ,链接: https://pan.baidu.com/s/1c3Btjl2 密码: ex51密码：游戏未经测试 不能接受者勿下 billy5208游戏设定在一个叫做“Sword Art : Origin”的新的虚拟环境，建立在“Sword Art : Origin”的基础之上，用于研究与开发。与之前的剧情相似，桐人收到了一条消息，但信息的意义不明。感谢billy5208友情分享,动作类,True
210,105,2018-02-28,[原创]PS4《Overcooked 煮糊了》中文版,移植+翻译：Benladen程序：PB汉化组.LITTOMA说明：根据欧版1.03 修改，文本移植自官方简体中文，另翻译部分PS4新增文本。下载：https://pan.baidu.com/s/1ghhHcUR 密码：e66y密码：www.ksohu.com汉化真是麻烦，好累，眼晕，经过漫长的一天，终于移植完了，应该是完全中文了吧……撒花繁体系统下运行。《煮糊了》是一款模拟经营游戏。在游戏中，玩家会在多样性的厨房中制作各种料理，整个游戏过程中节奏都非常的畅快，也带有场景的震撼，同时也支,其他类型,True
211,104,2018-02-28,《上古卷轴5-天际完全版》港版 繁体中文版,链接: https://pan.baidu.com/s/1oAggPbs 密码: ksrp解压密码:The Old Players 75《上古卷轴5：天际》是动作角色扮演游戏系列《上古卷轴》的最新作，由Bethesda开发制作。这部游戏设定在《上古卷轴4：湮没》的200年之后。玩家将扮演着人身龙魂的英雄龙裔，踏上将邪恶巨龙奥杜因驱逐至时间尽头的征途。来自：http://bbs.duowan.com/thread-46195300-1-1.html,动作类,True
